2024-11-07 16:48:51 0 [Note] Starting MariaDB 10.4.32-MariaDB source revision c4143f909528e3fab0677a28631d10389354c491 as process 2144
2024-11-07 16:48:51 0 [Note] InnoDB: Mutexes and rw_locks use Windows interlocked functions
2024-11-07 16:48:51 0 [Note] InnoDB: Uses event mutexes
2024-11-07 16:48:51 0 [Note] InnoDB: Compressed tables use zlib 1.3
2024-11-07 16:48:51 0 [Note] InnoDB: Number of pools: 1
2024-11-07 16:48:51 0 [Note] InnoDB: Using SSE2 crc32 instructions
2024-11-07 16:48:51 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=443] with future log sequence number 615491
2024-11-07 16:48:51 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=245] with future log sequence number 615212
2024-11-07 16:48:51 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=305] with future log sequence number 620069
2024-11-07 16:48:51 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=251] with future log sequence number 623833
2024-11-07 16:48:51 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=386] with future log sequence number 623833
2024-11-07 16:48:51 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=249] with future log sequence number 623789
2024-11-07 16:48:51 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=370] with future log sequence number 623789
2024-11-07 16:48:51 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=248] with future log sequence number 623745
2024-11-07 16:48:51 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=248] with future log sequence number 641090
2024-11-07 16:48:51 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=2, page number=6] with future log sequence number 641490
2024-11-07 16:48:51 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=254] with future log sequence number 650873
2024-11-07 16:48:51 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=2, page number=6] with future log sequence number 651290
2024-11-07 16:48:51 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=388] with future log sequence number 650873
2024-11-07 16:48:51 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=255] with future log sequence number 652302
2024-11-07 16:48:51 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=389] with future log sequence number 652302
2024-11-07 16:48:51 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=254] with future log sequence number 652242
2024-11-07 16:48:51 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=388] with future log sequence number 652242
2024-11-07 16:48:51 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=322] with future log sequence number 652242
2024-11-07 16:48:51 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=253] with future log sequence number 652034
2024-11-07 16:48:51 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=256] with future log sequence number 652662
2024-11-07 16:48:51 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=157, page number=3] with future log sequence number 652683
2024-11-07 16:48:51 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=432] with future log sequence number 652662
2024-11-07 16:48:51 0 [ERROR] InnoDB: Page [page id: space=0, page number=7] log sequence number 612839 is in the future! Current system log sequence number 300306.
2024-11-07 16:48:51 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-11-07 16:48:51 0 [ERROR] InnoDB: Page [page id: space=0, page number=2] log sequence number 433298 is in the future! Current system log sequence number 300306.
2024-11-07 16:48:51 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-11-07 16:48:51 0 [ERROR] InnoDB: Page [page id: space=0, page number=11] log sequence number 620314 is in the future! Current system log sequence number 300306.
2024-11-07 16:48:51 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-11-07 16:48:51 0 [ERROR] InnoDB: Page [page id: space=0, page number=6] log sequence number 586144 is in the future! Current system log sequence number 300306.
2024-11-07 16:48:51 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-11-07 16:48:51 0 [ERROR] InnoDB: Page [page id: space=0, page number=301] log sequence number 586144 is in the future! Current system log sequence number 300306.
